read_2_no00	drug_name	read_2_2	status
j22v.	Diclofenac sodium 50mg tablets	j2	y
j22v.	DICLOFENAC SODIUM TAB 50	j2	y
j22v.	DICLOFENAC SODIUM TAB 50mg	j2	y
j22v.	Diclofenac Sodium Tablets 50 mg	j2	y
j22v.	DICLOFENAC SODIUM tabs 50mg	j2	y
j22v.	Diclofenac tablets 50mg	j2	y
j22v.	DICLOFENAC tabs 50mg	j2	y
j22w.	FLAMRASE 25mg	j2	y
j22x.	FLAMRASE TAB 50mg	j2	y
j22y.	DICLOFENAC	j2	y
j22y.	DICLOFENAC 75mg e/c+m/r caps	j2	y
j22y.	DICLOFENAC 75MG TABS S/R	j2	y
j22y.	DICLOFENAC modified release 75mg	j2	y
j22y.	Diclofenac modified release tablet 75mg	j2	y
j22y.	DICLOFENAC modified release tablet 75mg	j2	y
j22y.	Diclofenac Modified Release Tablet 75mg	j2	y
j22y.	DICLOFENAC MR 75MG	j2	y
j22y.	DICLOFENAC MR TAB 75	j2	y
j22y.	DICLOFENAC mr tab 75mg	j2	y
j22y.	DICLOFENAC MR TAB 75mg	j2	y
j22y.	DICLOFENAC MR TAB 75MG	j2	y
j22y.	DICLOFENAC NA 75mg m/r tabs	j2	y
j22y.	DICLOFENAC SOD TAB S/R 75MG	j2	y
j22y.	Diclofenac Sodium  M/R Tablets  75 mg	j2	y
j22y.	Diclofenac Sodium  M/R tablets  75 mg	j2	y
j22y.	DICLOFENAC SODIUM 75mg m/r tablets	j2	y
j22y.	Diclofenac sodium 75mg modified-release tablets	j2	y
j22y.	Diclofenac Sodium M/R Tablets 75 mg	j2	y
j22y.	DICLOFENAC SODIUM modified release tablet 75mg	j2	y
j22y.	Diclofenac sodium modified release tablet 75mg	j2	y
j22y.	DICLOFENAC SODIUM mr tab 75mg	j2	y
j22y.	DICLOFENAC SR TABLETS 75 MG	j2	y
j22y.	DICLOFENAC tabs s/r 75 mg	j2	y
j22y.	DICLOFENIC SODIUM	j2	y
j22y.	VOLTAROL SR tablets 75mg	j2	y
j22z.	Arthrotec 75  Tablets	j2	y
j22z.	Arthrotec 75 gastro-resistant tablets (Pfizer Ltd)	j2	y
j22z.	ARTHROTEC 75 TAB	j2	y
j22z.	ARTHROTEC 75 tablets	j2	y
j22z.	Arthrotec 75 Tablets	j2	y
j22z.	Arthrotec 75 tablets 75mg + 200mcg	j2	y
j22z.	ARTHROTEC 75 tablets 75mg + 200mcg	j2	y
j22z.	ARTHROTEC 75 tabs 75mg + 200mcg	j2	y
j22z.	ARTHROTEC 75 TABS 75MG+200MCG	j2	y
j22z.	ARTHROTEC tabs 75 mg	j2	y
j231.	DOLOBID TAB 250	j2	y
j231.	DOLOBID TAB 250mg	j2	y
j234.	Diflunisal 500mg tablets	j2	y
j241.	LODINE CAP 200	j2	y
j241.	LODINE CAP 200mg	j2	y
j241.	LODINE caps 200mg	j2	y
j243.	ETODOLAC CAP 200	j2	y
j243.	ETODOLAC CAP 200mg	j2	y
j243.	ETODOLAC caps 200mg	j2	y
j244.	Lodine 300mg Capsule (Shire Pharmaceuticals Ltd)	j2	y
j244.	LODINE CAP 300	j2	y
j244.	LODINE CAP 300mg	j2	y
j247.	Etodolac 300 mg capsules	j2	y
j247.	Etodolac 300mg capsules	j2	y
j247.	ETODOLAC CAP 300mg	j2	y
j247.	ETODOLAC CAP 300MG	j2	y
j247.	ETODOLAC caps 300mg	j2	y
j247.	ETODOLAC capsules 300mg	j2	y
j248.	LODINE CAP 300MG	j2	y
j248.	LODINE S/R TAB 600	j2	y
j248.	LODINE S/R TAB 600mg	j2	y
j248.	Lodine Sr  M/R Tablets  600 mg	j2	y
j248.	LODINE SR 600mg m/r tablets	j2	y
j248.	Lodine sr 600mg Modified-release tablet (Shire Pharmaceuticals Ltd)	j2	y
j248.	Lodine SR 600mg tablets (Almirall Ltd)	j2	y
j248.	Lodine Sr M/R Tablets 600 mg	j2	y
j248.	LODINE SR TAB 600	j2	y
j248.	LODINE SR TAB 600mg	j2	y
j248.	LODINE SR tablets 600mg	j2	y
j248.	LODINE SR tabs 600mg	j2	y
j249.	Etodolac  M/R Tablets  600 mg	j2	y
j249.	ETODOLAC 600mg m/r tablets	j2	y
j249.	Etodolac 600mg modified-release tablets	j2	y
j249.	Etodolac M/R Tablets 600 mg	j2	y
j249.	ETODOLAC MODIFIED RELEASE TABLET 600 MG	j2	y
j249.	ETODOLAC modified release tablet 600mg	j2	y
j249.	ETODOLAC mr tab 600mg	j2	y
j249.	ETODOLAC SR TAB 600mg	j2	y
j249.	ETODOLAC TAB 600mg	j2	y
j24D.	Etopan XL 600mg tablets (Ranbaxy (UK) Ltd)	j2	y
j24D.	Etopan XL 600mg tablets (Taro Pharmaceuticals (UK) Ltd)	j2	y
j24D.	ETOPAN XL tabs 600mg	j2	y
j251.	lederfen 300mg tablets	j2	y
j251.	LEDERFEN CP 300mgx84  caps	j2	y
j252.	Lederfen 300mg capsules (Mercury Pharma Group Ltd)	j2	y
j252.	LEDERFEN caps 300mg	j2	y
j253.	LEDERFEN (CALENDAR P TAB 300	j2	y
j255.	Lederfen 450mg Tablet (Wyeth Pharmaceuticals)	j2	y
j255.	LEDERFEN 450mg tabs	j2	y
j255.	LEDERFEN TAB 450	j2	y
j255.	LEDERFEN TAB 450mg	j2	y
j256.	LEDERFEN F TAB 450mg	j2	y
j257.	Fenbufen 300mg capsules	j2	y
j257.	FENBUFEN caps 300mg	j2	y
j258.	Fenbufen 300mg tablets	j2	y
j258.	FENBUFEN tabs 300mg	j2	y
j25y.	FENBUFEN TAB 450mg	j2	y
j25y.	FENBUFEN tabs 450mg	j2	y
j262.	FENOPRON TAB 600mg	j2	y
j263.	FENOPROFEN TAB 300mg	j2	y
j263.	FENOPROFEN tabs 300mg	j2	y
j271.	Froben 50mg tablets (Abbott Laboratories Ltd)	j2	y
j271.	FROBEN TAB 50	j2	y
j271.	FROBEN TAB 50mg	j2	y
j272.	Froben 100mg tablets (Abbott Laboratories Ltd)	j2	y
j272.	FROBEN TAB 100	j2	y
j272.	FROBEN TAB 100mg	j2	y
j272.	FROBEN tabs 100mg	j2	y
j274.	Froben sr 200mg Modified-release capsule (Abbott Laboratories Ltd)	j2	y
j274.	FROBEN SR CAP 200	j2	y
j274.	FROBEN SR CAP 200mg	j2	y
j274.	Froben Sr Capsules 200mg	j2	y
j27x.	Flurbiprofen 50mg tablets	j2	y
j27x.	FLURBIPROFEN TAB 50	j2	y
j27x.	FLURBIPROFEN TAB 50mg	j2	y
j27x.	FLURBIPROFEN tabs 50mg	j2	y
j27y.	Flurbiprofen  Tablets  100 mg	j2	y
j27y.	Flurbiprofen 100mg tablets	j2	y
j27y.	FLURBIPROFEN TAB 100	j2	y
j27y.	FLURBIPROFEN TAB 100mg	j2	y
j27y.	FLURBIPROFEN TABS 100MG	j2	y
j27y.	FLURBIPROFEN tabs 100mg	j2	y
j281.	IBUPROFEN	j2	y
j281.	Ibuprofen  Tablets  200 mg	j2	y
j281.	Ibuprofen 200mg tablets	j2	y
j281.	IBUPROFEN 200mg tablets	j2	y
j281.	IBUPROFEN 200mg tabs	j2	y
j281.	Ibuprofen lysine 200mg tablets	j2	y
j281.	IBUPROFEN TAB 200	j2	y
j281.	IBUPROFEN TAB 200mg	j2	y
j281.	IBUPROFEN TABLETS 200 MG	j2	y
j281.	Ibuprofen Tablets 200 mg	j2	y
j281.	Ibuprofen tablets 200mg	j2	y
j281.	IBUPROFEN tablets 200mg	j2	y
j281.	ibuprofen tablets 200mg	j2	y
j281.	Ibuprofen Tablets 200mg	j2	y
j281.	IBUPROFEN tabs 200 MG	j2	y
j281.	IBUPROFEN TABS 200 MG	j2	y
j281.	IBUPROFEN tabs 200 mg -	j2	y
j281.	IBUPROFEN tabs 200mg	j2	y
j281.	IBUPROFEN TABS 200MG	j2	y
j282.	Ibuprofen  Tablets  400 mg	j2	y
j282.	Ibuprofen [EVANS] tablets 400mg	j2	y
j282.	Ibuprofen 400 mg tablets	j2	y
j282.	IBUPROFEN 400mg	j2	y
j282.	IBUPROFEN 400MG	j2	y
j282.	Ibuprofen 400mg	j2	y
j282.	Ibuprofen 400mg 1tds	j2	y
j282.	Ibuprofen 400mg caplets (Bristol Laboratories Ltd)	j2	y
j282.	Ibuprofen 400mg caplets (Lloyds Pharmacy Ltd)	j2	y
j282.	Ibuprofen 400mg caplets (The Boots Company Plc)	j2	y
j282.	Ibuprofen 400mg tablets	j2	y
j282.	IBUPROFEN 400mg tablets	j2	y
j282.	Ibuprofen 400mg tablets (A A H Pharmaceuticals Ltd)	j2	y
j282.	IBUPROFEN 400mg tabs	j2	y
j282.	IBUPROFEN TAB 400	j2	y
j282.	IBUPROFEN TAB 400mg	j2	y
j282.	IBUPROFEN TAB 400MG	j2	y
j282.	IBUPROFEN TABLETS 400 MG	j2	y
j282.	Ibuprofen Tablets 400 mg	j2	y
j282.	IBUPROFEN tablets 400mg	j2	y
j282.	Ibuprofen tablets 400mg	j2	y
j282.	IBUPROFEN TABLETS 400MG	j2	y
j282.	ibuprofen tablets 400mg	j2	y
j282.	Ibuprofen Tablets 400mg	j2	y
j282.	IBUPROFEN TABS 400 MG	j2	y
j282.	IBUPROFEN tabs 400 MG	j2	y
j282.	IBUPROFEN tabs 400 mg	j2	y
j282.	IBUPROFEN tabs 400 mg -	j2	y
j282.	IBUPROFEN tabs 400mg	j2	y
j282.	IBUPROFEN TABS 400MG	j2	y
j282.	Ibuprofen Tabs 400mg	j2	y
j283.	Ibuprofen  Tablets  600 mg	j2	y
j283.	Ibuprofen 600 mg tablets	j2	y
j283.	Ibuprofen 600mg tablets	j2	y
j283.	IBUPROFEN 600mg tablets	j2	y
j283.	IBUPROFEN 600mg tabs	j2	y
j283.	IBUPROFEN TAB 600	j2	y
j283.	IBUPROFEN TAB 600mg	j2	y
j283.	IBUPROFEN TAB 600MG	j2	y
j283.	IBUPROFEN TABLETS 600 MG	j2	y
j283.	Ibuprofen Tablets 600 mg	j2	y
j283.	IBUPROFEN tablets 600mg	j2	y
j283.	ibuprofen tablets 600mg	j2	y
j283.	Ibuprofen tablets 600mg	j2	y
j283.	Ibuprofen Tablets 600mg	j2	y
j283.	IBUPROFEN tabs 600 mg	j2	y
j283.	IBUPROFEN TABS 600 MG	j2	y
j283.	IBUPROFEN tabs 600 MG	j2	y
j283.	IBUPROFEN tabs 600mg	j2	y
j283.	IBUPROFEN TABS 600MG	j2	y
j287.	BRUFEN 200mg tablets	j2	y
j287.	Brufen 200mg tablets (Abbott Laboratories Ltd)	j2	y
j287.	BRUFEN TAB 200	j2	y
j287.	BRUFEN TAB 200mg	j2	y
j287.	BRUFEN tabs 200mg	j2	y
j288.	Brufen  Tablets  400 mg	j2	y
j288.	BRUFEN 400	j2	y
j288.	BRUFEN 400 TABLETS	j2	y
j288.	BRUFEN 400 tabs	j2	y
j288.	BRUFEN 400 TABS 400MG	j2	y
j288.	BRUFEN 400 tabs 400mg	j2	y
j288.	BRUFEN 400mg	j2	y
j288.	Brufen 400mg tablets (Abbott Laboratories Ltd)	j2	y
j288.	Brufen 400mg tablets (BGP Products Ltd)	j2	y
j288.	Brufen 400mg tablets (Mylan Ltd)	j2	y
j288.	BRUFEN 400mg tabs	j2	y
j288.	BRUFEN TAB 400	j2	y
j288.	BRUFEN TAB 400mg	j2	y
j288.	Brufen Tablets 400 mg	j2	y
j288.	BRUFEN tabs 400mg	j2	y
j289.	Brufen 600 tablets 600mg	j2	y
j289.	BRUFEN 600 tabs 600mg	j2	y
j289.	Brufen 600mg tablets (Mylan Ltd)	j2	y
j289.	BRUFEN 600mg tabs	j2	y
j289.	BRUFEN TAB 600	j2	y
j289.	BRUFEN TAB 600mg	j2	y
j289.	BRUFEN tabs 600mg	j2	y
j28A.	Brufen Retard  M/R Tablets  800 mg	j2	y
j28A.	Brufen Retard 800mg tablets (Abbott Laboratories Ltd)	j2	y
j28A.	Brufen Retard 800mg tablets (BGP Products Ltd)	j2	y
j28A.	Brufen Retard 800mg tablets (Mylan Ltd)	j2	y
j28A.	Brufen Retard M/R Tablets 800 mg	j2	y
j28A.	BRUFEN RETARD TAB 800	j2	y
j28A.	BRUFEN RETARD TABS 8 TAB 800	j2	y
j28A.	BRUFEN RETARD tabs 800 MG	j2	y
j28A.	BRUFEN retard tabs 800mg	j2	y
j28A.	BRUFEN RETARD TABS 800mg	j2	y
j28A.	BRUFEN RETARD tabs 800mg	j2	y
j28A.	Brufen retard tabs 800mg Modified-release tablet (Abbott Laboratories Ltd)	j2	y
j28A.	BRUFEN RETARD TABS 800MG SR TAB 800	j2	y
j28A.	BRUFEN RETARD TABS 800MG SR TAB 800mg	j2	y
j28B.	Ibuprofen  M/R Tablets  800 mg	j2	y
j28B.	IBUPROFEN 800mg m/r tablets	j2	y
j28B.	Ibuprofen 800mg modified-release tablets	j2	y
j28B.	Ibuprofen M/R Tablets 800 mg	j2	y
j28B.	IBUPROFEN modified release tablet 800mg	j2	y
j28B.	Ibuprofen modified release tablet 800mg	j2	y
j28B.	IBUPROFEN mr tab 800mg	j2	y
j28B.	IBUPROFEN MR TAB 800MG	j2	y
j28B.	IBUPROFEN RETARD tabs 800 MG	j2	y
j28B.	IBUPROFEN S/R TAB 800	j2	y
j28B.	IBUPROFEN TABS 800MG SR TAB 800	j2	y
j28B.	IBUPROFEN TABS 800MG SR TAB 800mg	j2	y
j28B.	IBUPROFEN TABS 800MG TAB 800	j2	y
j28B.	IBUPROFEN TABS S/R 800 MG	j2	y
j28d.	FENBID SPANSULE CAP 300	j2	y
j28H.	CODAFEN CONTINUS mr tab 300mg + 20mg	j2	y
j28H.	CODAFEN CONTINUS TAB	j2	y
j28H.	CODAFEN CONTINUS TABS 300/20 S/R	j2	y
j28I.	NUROFEN PLUS tabs 200mg + 12.8mg	j2	y
j28k.	Motrin 400mg tablets (Pfizer Ltd)	j2	y
j28k.	MOTRIN TAB 400	j2	y
j28k.	MOTRIN TAB 400mg	j2	y
j28P.	IBUPROFEN grans 600mg	j2	y
j28P.	IBUPROFEN granules 600mg	j2	y
j28P.	IBUPROFEN GRANULES 600MG (SACHETS)	j2	y
j28u.	Ibuprofen 800mg tablets	j2	y
j28u.	IBUPROFEN TAB 800	j2	y
j28u.	IBUPROFEN TAB 800mg	j2	y
j28u.	IBUPROFEN TABLETS 800 MG	j2	y
j28u.	IBUPROFEN tabs 800mg	j2	y
j28u.	IBUPROFEN TABS 800MG SR TAB 800mg	j2	y
j28v.	Brufen 600mg effervescent granules sachets (Mylan Ltd)	j2	y
j28v.	BRUFEN grans 600mg	j2	y
j28v.	BRUFEN GRANULES 600M	j2	y
j28V.	IBUPROFEN & CODEINE tabs 200mg + 12.8mg	j2	y
j28V.	Ibuprofen 200mg / Codeine 12.8mg tablets	j2	y
j28V.	Ibuprofen and codeine tablets 200mg + 12.8mg	j2	y
j28V.	IBUPROFEN/CODEINE PHOSPHATE 200MG/12.8MG TAB	j2	y
j28w.	Ibuprofen  Syrup  100 mg/5 ml	j2	y
j28w.	Ibuprofen 100mg/5ml oral suspension	j2	y
j28w.	IBUPROFEN SYR 100	j2	y
j28w.	IBUPROFEN SYR 100mg/5ml	j2	y
j28w.	IBUPROFEN syrp 100mg/5ml	j2	y
j28x.	Ibuprofen 200mg modified-release capsules	j2	y
j28x.	IBUPROFEN mr cap 200mg	j2	y
j28Y.	Ibuprofen 100mg/5ml oral suspension sugar free	j2	y
j28y.	Ibuprofen 300mg modified-release capsules	j2	y
j28y.	IBUPROFEN caps 300mg	j2	y
j28y.	Ibuprofen Capsules 300 mg	j2	y
j28y.	Ibuprofen M/R Capsules 300 mg	j2	y
j28y.	IBUPROFEN mr cap 300mg	j2	y
j28Y.	IBUPROFEN sf susp 100mg/5ml	j2	y
j28z.	Codafen continus modified release tablet 300mg + 20mg	j2	y
j28z.	IBUPROFEN & CODEINE mr tab 300mg + 20mg	j2	y
j28z.	Ibuprofen 300mg modified-release / Codeine 20mg tablets	j2	y
j291.	INDOCID CAP 25mg	j2	y
j291.	Indometacin  Capsules  25 mg	j2	y
j291.	Indometacin 25mg capsules	j2	y
j291.	INDOMETACIN caps 25mg	j2	y
j291.	Indometacin Capsules 25mg	j2	y
j291.	indometacin capsules 25mg	j2	y
j291.	INDOMETACIN capsules 25mg	j2	y
j291.	Indomethacin  Capsules  25 mg	j2	y
j291.	Indomethacin 25mg Caps	j2	y
j291.	INDOMETHACIN 25mg capsules	j2	y
j291.	INDOMETHACIN CAP 25	j2	y
j291.	INDOMETHACIN CAP 25mg	j2	y
j291.	INDOMETHACIN CAP 25MG	j2	y
j291.	INDOMETHACIN CAPS 25 MG	j2	y
j291.	INDOMETHACIN caps 25 mg	j2	y
j291.	INDOMETHACIN caps 25mg	j2	y
j291.	INDOMETHACIN CAPS 25MG	j2	y
j291.	Indomethacin Capsules 25 mg	j2	y
j291.	INDOMETHACIN CAPSULES 25 MG	j2	y
j291.	Indomethacin capsules 25mg	j2	y
j292.	Indometacin 50mg capsules	j2	y
j292.	INDOMETACIN 50mg capsules	j2	y
j292.	INDOMETACIN caps 50mg	j2	y
j292.	Indometacin Capsules 50 mg	j2	y
j292.	INDOMETACIN capsules 50mg	j2	y
j292.	indometacin capsules 50mg	j2	y
j292.	INDOMETHACIN CAP 50	j2	y
j292.	INDOMETHACIN CAP 50mg	j2	y
j292.	INDOMETHACIN caps 50mg	j2	y
j292.	INDOMETHACIN CAPS 50MG	j2	y
j292.	INDOMETHACIN CAPSULES 50 MG	j2	y
j292.	Indomethacin Capsules 50 mg	j2	y
j292.	INDOMETHACIN capsules 50mg	j2	y
j293.	Indometacin 100mg suppositories	j2	y
j293.	INDOMETACIN supp 100mg	j2	y
j293.	INDOMETHACIN SUP 100	j2	y
j293.	INDOMETHACIN SUP 100mg	j2	y
j293.	INDOMETHACIN supp 100mg	j2	y
j293.	INDOMETHACIN SUPPOSITORY 100 MG	j2	y
j299.	Indocid  Capsules  25 mg	j2	y
j299.	INDOCID 25mg caps	j2	y
j299.	INDOCID CAP 25	j2	y
j299.	INDOCID CAP 25mg	j2	y
j299.	INDOCID caps 25mg	j2	y
j29a.	INDOCID 50mg caps	j2	y
j29a.	Indocid 50mg capsules (Merck Sharp & Dohme Ltd)	j2	y
j29a.	INDOCID CAP 50mg	j2	y
j29a.	INDOCID caps 50mg	j2	y
j29A.	Indometacin 75mg modified-release tablets	j2	y
j29A.	INDOMETACIN modified release tablet 75mg	j2	y
j29A.	INDOMETACIN mr tab 75mg	j2	y
j29A.	INDOMETHACIN 75mg m/r tablets	j2	y
j29A.	INDOMETHACIN cr tab 75mg	j2	y
j29A.	INDOMETHACIN mr tab 75mg	j2	y
j29A.	INDOMETHACIN SR TAB 75	j2	y
j29A.	INDOMETHACIN SR TAB 75mg	j2	y
j29C.	FLEXIN CONTINUS TABS 50MG	j2	y
j29c.	Indocid 100mg suppositories (Aspen Pharma Trading Ltd)	j2	y
j29c.	INDOCID SUP 100mg	j2	y
j29c.	Indocid Suppositories 100 mg	j2	y
j29d.	Indocid R 75mg capsules (Merck Sharp & Dohme Ltd)	j2	y
j29d.	INDOCID R CAPSULES 75 MG	j2	y
j29d.	INDOCID-R CAP 75	j2	y
j29d.	INDOCID-R CAP 75mg	j2	y
j29D.	Indometacin 50mg modified-release tablets	j2	y
j29D.	INDOMETACIN mr tab 50mg	j2	y
j29D.	INDOMETHACIN CONTROLLED RELEASE TABLET 50 MG	j2	y
j29D.	INDOMETHACIN SR TAB 50mg	j2	y
j29D.	INDOMETHACIN TAB 50mg	j2	y
j29E.	INDOMETHACIN SR TAB 25mg	j2	y
j29j.	INDOMOD mr cap 25mg	j2	y
j29J.	INDOTARD sr cap 75mg	j2	y
j29k.	Indomod 75mg modified-release capsules (Pfizer Ltd)	j2	y
j29k.	INDOMOD CAP 75	j2	y
j29k.	INDOMOD CAP 75mg	j2	y
j29p.	Flexin Continus  M/R Tablets  75 mg	j2	y
j29p.	FLEXIN CONTINUS TAB 75	j2	y
j29p.	FLEXIN CONTINUS TAB 75mg	j2	y
j29r.	INDOMAX-25 CAP 25mg	j2	y
j29y.	Indometacin 75mg modified-release capsules	j2	y
j29y.	INDOMETACIN modified release capsule 75mg	j2	y
j29y.	Indometacin modified release capsule 75mg	j2	y
j29y.	INDOMETACIN mr cap 75mg	j2	y
j29y.	INDOMETHACIN mr cap 75mg	j2	y
j29y.	INDOMETHACIN MR CAP 75MG	j2	y
j29y.	INDOMETHACIN S/R CAP 75	j2	y
j29y.	INDOMETHACIN S/R CAP 75mg	j2	y
j29z.	INDOMETACIN mr cap 25mg	j2	y
j29z.	INDOMETHACIN S/R CAP 25	j2	y
j2a1.	Ketoprofen  Capsules  50 mg	j2	y
j2a1.	Ketoprofen 50mg capsules	j2	y
j2a1.	KETOPROFEN caps 50mg	j2	y
j2a2.	Ketoprofen 100mg capsules	j2	y
j2a2.	KETOPROFEN CAP 100	j2	y
j2a2.	KETOPROFEN CAP 100mg	j2	y
j2a2.	KETOPROFEN caps 100mg	j2	y
j2a2.	KETOPROFEN CAPS 100MG	j2	y
j2a6.	ORUDIS 100 CAP 100mg	j2	y
j2a8.	ORUVAIL 100mg caps s/r	j2	y
j2a8.	ORUVAIL CAP 100	j2	y
j2a8.	ORUVAIL mr cap 100mg	j2	y
j2a8.	ORUVAIL S/R CAP 100	j2	y
j2a8.	ORUVAIL S/R CAP 100mg	j2	y
j2a9.	ORUVAIL 200 CAP 200MG	j2	y
j2a9.	ORUVAIL 200mg caps s/r	j2	y
j2a9.	ORUVAIL 200mg m/r capsules	j2	y
j2a9.	Oruvail 200mg Modified-release capsule (Hawgreen Ltd)	j2	y
j2a9.	ORUVAIL caps 200 MG	j2	y
j2a9.	ORUVAIL CAPSULES 200 MG	j2	y
j2a9.	ORUVAIL mr cap 200mg	j2	y
j2a9.	ORUVAIL S/R CAP 200	j2	y
j2a9.	ORUVAIL S/R CAP 200mg	j2	y
j2aa.	ORUVAIL INJ 50mg/ml	j2	y
j2ac.	Axorid 100mg/20mg modified-release capsules (Meda Pharmaceuticals Ltd)	j2	y
j2ac.	AXORID mr cap 100mg + 20mg	j2	y
j2ad.	Axorid 200mg/20mg modified-release capsules (Meda Pharmac...	j2	y
j2ad.	AXORID mr cap 200mg + 20mg	j2	y
j2au.	KETOPROFEN + OMEPRAZOLE mr cap 200mg + 20mg	j2	y
j2av.	KETOPROFEN + OMEPRAZOLE mr cap 100mg + 20mg	j2	y
j2av.	Ketoprofen 100mg / Omeprazole 20mg modified-release capsules	j2	y
j2aw.	Ketoprofen 150mg modified-release capsules	j2	y
j2aw.	KETOPROFEN mr cap 150mg	j2	y
j2ay.	Ketoprofen 100mg modified-release capsules	j2	y
j2ay.	KETOPROFEN mr cap 100mg	j2	y
j2ay.	KETOPROFEN S/R CAP 100	j2	y
j2ay.	KETOPROFEN S/R CAP 100mg	j2	y
j2ay.	KETOPROFEN SR capsules 100mg	j2	y
j2az.	Ketoprofen  M/R Capsules  200 mg	j2	y
j2az.	Ketoprofen 200mg modified-release capsules	j2	y
j2az.	KETOPROFEN CAP 200mg	j2	y
j2az.	KETOPROFEN caps s/r 200 mg	j2	y
j2az.	KETOPROFEN CAPS S/R 200 MG	j2	y
j2az.	Ketoprofen M/R Capsules 200 mg	j2	y
j2az.	Ketoprofen modified release capsule 200mg	j2	y
j2az.	KETOPROFEN mr cap 200mg	j2	y
j2az.	KETOPROFEN S/R CAP 200	j2	y
j2az.	KETOPROFEN S/R CAP 200mg	j2	y
j2b1.	Mefenamic Acid  Capsules  250 mg	j2	y
j2b1.	Mefenamic acid 250mg capsules	j2	y
j2b1.	MEFENAMIC ACID 250mg capsules	j2	y
j2b1.	MEFENAMIC ACID CAP 250	j2	y
j2b1.	MEFENAMIC ACID CAP 250mg	j2	y
j2b1.	MEFENAMIC ACID CAPS 250 MG	j2	y
j2b1.	MEFENAMIC ACID caps 250 mg	j2	y
j2b1.	MEFENAMIC ACID caps 250mg	j2	y
j2b1.	MEFENAMIC ACID CAPS 250MG	j2	y
j2b1.	MEFENAMIC ACID CAPSULES 250 MG	j2	y
j2b1.	Mefenamic Acid Capsules 250 mg	j2	y
j2b1.	MEFENAMIC ACID capsules 250mg	j2	y
j2b1.	Mefenamic acid capsules 250mg	j2	y
j2b1.	Mefenamic Acid Capsules 250mg	j2	y
j2b1.	mefenamic acid capsules 250mg	j2	y
j2b1.	MEFENAMIC ACID TAB 250MG	j2	y
j2b2.	Ponstan  Capsules  250 mg	j2	y
j2b2.	Ponstan 250mg capsules (Chemidex Pharma Ltd)	j2	y
j2b2.	PONSTAN CAP 250	j2	y
j2b2.	PONSTAN CAP 250mg	j2	y
j2b2.	PONSTAN caps 250 MG	j2	y
j2b2.	PONSTAN caps 250mg	j2	y
j2b2.	PONSTAN CAPS 250MG	j2	y
j2b2.	ponstan capsules	j2	y
j2b2.	PONSTAN CAPSULES 250 MG	j2	y
j2b2.	PONSTAN capsules 250mg	j2	y
j2b3.	Ponstan  Tablets Forte  500 mg	j2	y
j2b3.	Ponstan Forte 500mg tablets (Chemidex Pharma Ltd)	j2	y
j2b3.	PONSTAN FORTE 500mg tabs	j2	y
j2b3.	PONSTAN FORTE TAB 500	j2	y
j2b3.	PONSTAN FORTE TAB 500mg	j2	y
j2b3.	PONSTAN FORTE TABLETS 500 MG	j2	y
j2b3.	PONSTAN FORTE tablets 500mg	j2	y
j2b3.	Ponstan forte tablets 500mg	j2	y
j2b3.	PONSTAN FORTE tabs 500mg	j2	y
j2b3.	PONSTAN FORTE TABS 500MG	j2	y
j2b5.	Ponstan 250mg Dispersible tablet (Chemidex Pharma Ltd)	j2	y
j2b5.	PONSTAN DISPERSIBLE TAB 250	j2	y
j2b5.	PONSTAN DISPERSIBLE TAB 250mg	j2	y
j2b5.	PONSTAN TAB 250	j2	y
j2b5.	PONSTAN TAB 250mg	j2	y
j2b8.	Contraflam 250mg Capsule (Berk Pharmaceuticals Ltd)	j2	y
j2b8.	CONTRAFLAM CAP 250mg	j2	y
j2bD.	CONTRAFLAM CAP 500mg	j2	y
j2bx.	Mefenamic Acid  Tablets  500 mg	j2	y
j2bx.	MEFENAMIC ACID 500mg  tabs	j2	y
j2bx.	Mefenamic acid 500mg tablets	j2	y
j2bx.	MEFENAMIC ACID 500mg tablets	j2	y
j2bx.	MEFENAMIC ACID 500mg tabs	j2	y
j2bx.	MEFENAMIC ACID capsules 250mg	j2	y
j2bx.	MEFENAMIC ACID TAB 500	j2	y
j2bx.	MEFENAMIC ACID TAB 500mg	j2	y
j2bx.	MEFENAMIC ACID TAB 500MG	j2	y
j2bx.	MEFENAMIC ACID TABLETS 500 MG	j2	y
j2bx.	Mefenamic Acid Tablets 500 mg	j2	y
j2bx.	Mefenamic acid Tablets 500 mg	j2	y
j2bx.	Mefenamic Acid Tablets 500mg	j2	y
j2bx.	MEFENAMIC ACID tablets 500mg	j2	y
j2bx.	mefenamic acid tablets 500mg	j2	y
j2bx.	Mefenamic acid tablets 500mg	j2	y
j2bx.	MEFENAMIC ACID tabs 500 MG	j2	y
j2bx.	MEFENAMIC ACID tabs 500mg	j2	y
j2bx.	MEFENAMIC ACID TABS 500MG	j2	y
j2bx.	MEFENAMIC ACID TABS FORTE 500 MG	j2	y
j2bx.	MEFENAMIC ACID tabs forte 500 mg	j2	y
j2bz.	MEFENAMIC ACID DISPERSIBLE TAB 250mg	j2	y
j2c..	Naproxen 125mg/5ml oral suspension	j2	y
j2c..	Naproxen 250mg effervescent tablets sugar free	j2	y
j2c..	NAPROXEN susp 25mg/ml	j2	y
j2c1.	NAPROXEN	j2	y
j2c1.	Naproxen  Tablets  250 mg	j2	y
j2c1.	NAPROXEN 250mg	j2	y
j2c1.	Naproxen 250mg tablets	j2	y
