bnf_code	drug_name	bnf_6	status	ptr_approved
4070200	Shortec 5mg capsules (Qdem Pharmaceuticals Ltd)	40702	y	yes_approved
0408010W0BBAJAZ	SODIUM VALPORATE CHRONO 200MGS	40801	n	
0408010W0AAABAB	Sodium Valproate  Crushable tablets  100 mg	40801	n	
0408010W0AAACAC	Sodium Valproate  E/c tablets  200 mg	40801	n	
0408010W0AAACAC	Sodium Valproate  E/C Tablets  200 mg	40801	n	
0408010W0AAADAD	Sodium Valproate  E/c tablets  500 mg	40801	n	
40801	Sodium Valproate  M/R capsules  300 mg	40801	n	
0408010W0AAAZAZ	Sodium Valproate  M/R tablets  200 mg	40801	n	
0408010W0AAA1A1	Sodium Valproate  M/R tablets  300 mg	40801	n	
0408010W0AAA2A2	Sodium Valproate  M/R tablets  500 mg	40801	n	
0408010W0AAAAAA	Sodium Valproate  Sugar-free liquid  200 mg/5 ml	40801	n	
4080100	Sodium valproate 100mg modified-release granules sachets ...	40801	n	
4080100	Sodium valproate 100mg tablets	40801	n	
4080100	Sodium valproate 200mg gastro-resistant tablets	40801	n	
4080100	Sodium valproate 200mg modified-release tablets	40801	n	
4080100	Sodium valproate 200mg/5ml oral solution sugar free	40801	n	
4080100	Sodium valproate 300mg modified-release capsules	40801	n	
4080100	Sodium valproate 300mg modified-release tablets	40801	n	
4080100	Sodium valproate 500mg gastro-resistant tablets	40801	n	
4080100	Sodium valproate 500mg modified-release tablets	40801	n	
0408010W0AAABAB	SODIUM VALPROATE CRUSHABLE TABLETS 100MG	40801	n	
0408010W0AAABAB	Sodium Valproate Crushable TABS 100MG	40801	n	
4080100	SODIUM VALPROATE ec tab 500mg	40801	n	
0408010W0AAACAC	SODIUM VALPROATE EC TABLETS 200MG	40801	n	
0408010W0AAADAD	SODIUM VALPROATE EC TABLETS 500MG	40801	n	
0408010W0AAACAC	Sodium Valproate Ec TABS 200MG	40801	n	
0408010W0AAADAD	Sodium Valproate Ec TABS 500MG	40801	n	
0408010W0AAA1A1	SODIUM VALPROATE MR TABLETS 300MG	40801	n	
0408010W0AAA2A2	SODIUM VALPROATE MR TABLETS 500MG	40801	n	
0408010W0AAAZAZ	Sodium Valproate Mr TABS 200MG	40801	n	
0408010W0AAA1A1	Sodium Valproate Mr TABS 300MG	40801	n	
0408010W0AAA2A2	Sodium Valproate Mr TABS 500MG	40801	n	
0408010W0AAAAAA	SODIUM VALPROATE SF LIQ 200MG/5ML	40801	n	
40701	Solpadeine  Tablets	40701	y	yes_approved
0407010F0BGABAH	Solpadol  Caplets	40701	y	yes_approved
0407010F0BGABAH	Solpadol  Caplets  30 mg/500 mg	40701	y	yes_approved
0407010F0BGACAD	Solpadol  Capsules  30 mg/500 mg	40701	y	yes_approved
0407010F0BGAAAF	Solpadol  Effervescent Tablets	40701	y	yes_approved
0407010F0BGAAAF	Solpadol  Effervescent Tablets  30 mg/500 mg	40701	y	yes_approved
0407010F0BGAAAF	Solpadol  Effervescent tablets  30 mg/500 mg	40701	y	yes_approved
4070100	Solpadol 30mg/500mg caplets (Sanofi)	40701	y	yes_approved
4070200	Solpadol 30mg/500mg caplets (Sanofi)	40702	y	yes_approved
4070200	Solpadol 30mg/500mg capsules (Sanofi)	40702	y	yes_approved
4070200	Solpadol 30mg/500mg effervescent tablets (Sanofi)	40702	y	yes_approved
4070100	Solpadol 30mg/500mg effervescent tablets (Sanofi)	40701	y	yes_approved
0407010F0BGABAH	SOLPADOL CAPLET TABLETS	40701	y	yes_approved
0407010F0BGACAD	SOLPADOL CAPS	40701	y	yes_approved
0407010F0BGAAAF	SOLPADOL EFFERVESCENT TABLETS	40701	y	yes_approved
0407010F0BGAAAF	Solpadol Effervescent TABS	40701	y	yes_approved
0407010F0BGABAH	SOLPADOL TABS	40701	y	yes_approved
1001010S0AAAAAA	SULINDAC TABLETS 100MG	100101	y	yes_approved
1001010S0AAABAB	SULINDAC TABLETS 200MG	100101	y	yes_approved
1001010S0AAABAB	Sulindac TABS 200MG	100101	y	yes_approved
4070401	Sumatriptan 100mg tablets	40704	n	
4070401	Sumatriptan 10mg/0.1ml nasal spray unit dose	40704	n	
4070401	Sumatriptan 20mg/0.1ml nasal spray unit dose	40704	n	
4070401	Sumatriptan 50mg tablets	40704	n	
4070403	Sumatriptan 6mg/0.5ml solution for injection pre-filled d...	40704	n	
4070403	Sumatriptan 6mg/0.5ml solution for injection pre-filled s...	40704	n	
4070403	Sumatriptan 6mg/0.5ml solution for injection syringe refill	40704	n	
0407041T0AAAGAG	SUMATRIPTAN AQUEOUS NASAL SPRAY 20MG/ACT	40704	n	
0407041T0AAAGAG	SUMATRIPTAN AQUEOUS NASAL SPRAY 20MG/ACT[2 DOSE NASAL SPRAY]	40704	n	
4070401	SUMATRIPTAN aqueous nasal spray 20mg/actuation	40704	n	
0407041T0AAAFAF	Sumatriptan Fast Disintegrating TABS 50MG	40704	n	
4070401	Sumatriptan Nasal SPRAY 10MG	40704	n	
4070401	SUMATRIPTAN NASAL SPRAY 10MG	40704	n	
0407041T0AAAGAG	SUMATRIPTAN NASAL SPRAY 20MG	40704	n	
0407041T0AAAGAG	Sumatriptan Nasal SPRAY 20MG	40704	n	
4070401	Sumatriptan Prefilled Syringe With Device 0.5ml INJ 12MG/ML	40704	n	
4070401	Sumatriptan Refill Syringe 0.5ml INJ 12MG/ML	40704	n	
4070401	SUMATRIPTAN REFILL SYRINGE 0.5ML INJ 12MG/ML	40704	n	
4070401	Sumatriptan Succinate  Injection  6 mg/0.5 ml pre-filled disposable device	40704	n	
4070401	Sumatriptan Succinate  Injection  6 mg/0.5 ml pre-filled syringe	40704	n	
4070401	Sumatriptan Succinate  Injection  6 mg/0.5 ml pre-filled syringe with device	40704	n	
4070401	Sumatriptan Succinate  Nasal spray  10 mg/0.1 ml unit dose	40704	n	
0407041T0AAAGAG	Sumatriptan Succinate  Nasal Spray  20 mg/0.1 ml	40704	n	
0407041T0AAAGAG	Sumatriptan Succinate  Nasal spray  20 mg/0.1 ml unit dose	40704	n	
4070401	Sumatriptan Succinate  Refill pack  6 mg/0.5 ml pre-filled syringe	40704	n	
0407041T0AAACAC	Sumatriptan Succinate  Tablets  100 mg	40704	n	
0407041T0AAAFAF	Sumatriptan Succinate  Tablets  50 mg	40704	n	
0407041T0AAACAC	SUMATRIPTAN TABLETS 100MG	40704	n	
0407041T0AAACAC	Sumatriptan TABLETS 100MG	40704	n	
0407041T0AAAFAF	SUMATRIPTAN TABLETS 50MG	40704	n	
0407041T0AAAFAF	Sumatriptan TABLETS 50MG	40704	n	
0407041T0AAACAC	Sumatriptan TABS 100MG	40704	n	
0407041T0AAAFAF	Sumatriptan TABS 50MG	40704	n	
4070401	SUMATRIPTAN tabs 50mg	40704	n	
1001010T0BBADAD	Surgam Sa CAPS 300MG	100101	y	yes_approved
1001010T0BBADAD	SURGAM SA CAPSULES 300MG	100101	y	yes_approved
0403010Y0BBAAAA	Surmontil  Capsules  50 mg	40301	n	
0403010Y0BBAAAA	Surmontil CAPS 50MG	40301	n	
0403010Y0BBACAC	SURMONTIL TABLETS 25MG	40301	n	
0403010Y0BBACAC	Surmontil TABS 25MG	40301	n	
100101070BBAAAA	Synflex  Tablets  275 mg	100101	y	yes_approved
100101070BBAAAA	SYNFLEX TABLETS 275MG	100101	y	yes_approved
100101070BBAAAA	Synflex TABS 275MG	100101	y	yes_approved
40702	Tapentadol  M/R tablets  100 mg	40702	y	yes_approved
40702	Tapentadol  M/R tablets  150 mg	40702	y	yes_approved
40702	Tapentadol  M/R tablets  200 mg	40702	y	yes_approved
40702	Tapentadol  M/R tablets  50 mg	40702	y	yes_approved
40702	Tapentadol  Tablets  50 mg	40702	y	yes_approved
4070200	Tapentadol 100mg modified-release tablets	40702	y	yes_approved
4070200	Tapentadol 150mg modified-release tablets	40702	y	yes_approved
4070200	Tapentadol 200mg modified-release tablets	40702	y	yes_approved
4070200	Tapentadol 250mg modified-release tablets	40702	y	yes_approved
4070200	Tapentadol 50mg modified-release tablets	40702	y	yes_approved
4070200	Tapentadol 50mg tablets	40702	y	yes_approved
40702	Targinact  M/R tablets  10 mg + 5 mg	40702	y	yes_approved
40702	Targinact  M/R tablets  20 mg + 10 mg	40702	y	yes_approved
40702	Targinact  M/R tablets  40 mg + 20 mg	40702	y	yes_approved
4070200	Targinact 20mg/10mg modified-release tablets (Napp Pharma...	40702	y	yes_approved
4070200	Targinact 40mg/20mg modified-release tablets (Napp Pharma...	40702	y	yes_approved
0408010C0BBADAP	Tegretol  Sugar-free liquid  100 mg/5 ml	40801	y	
0408010C0BBAAAB	Tegretol  Tablets  100 mg	40801	y	
0408010C0BBABAC	Tegretol  Tablets  200 mg	40801	y	
0408010C0BBACAD	Tegretol  Tablets  400 mg	40801	y	
4080100	Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd)	40801	y	
4070300	Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd)	40703	y	
4080100	Tegretol 200mg tablets (Novartis Pharmaceuticals UK Ltd)	40801	y	
4070300	Tegretol 200mg tablets (Novartis Pharmaceuticals UK Ltd)	40703	y	
4080100	Tegretol 400mg tablets (Novartis Pharmaceuticals UK Ltd)	40801	y	
0408010C0BBAGAJ	TEGRETOL CHEWABLE TABLETS 100MG	40801	y	
0408010C0BBAGAJ	Tegretol Chewtabs  Chewable tablets  100 mg	40801	y	
0408010C0BBAHAK	Tegretol Chewtabs  Chewable tablets  200 mg	40801	y	
0408010C0BBAEAG	Tegretol Prolonged Release  M/R tablets  200 mg	40801	y	
0408010C0BBAFAH	Tegretol Prolonged Release  M/R tablets  400 mg	40801	y	
4080100	Tegretol Prolonged Release 200mg tablets (Novartis Pharma...	40801	y	
4080100	Tegretol Prolonged Release 400mg tablets (Novartis Pharma...	40801	y	
4080100	TEGRETOL PROLONGED RELEASE tabs 200mg	40801	y	
0408010C0BBAFAH	Tegretol Prolonged Release TABS 400MG	40801	y	
0408010C0BBAEAG	Tegretol Retard  M/R tablets  200 mg	40801	y	
0408010C0BBAFAH	Tegretol Retard  M/R tablets  400 mg	40801	y	
0408010C0BBAEAG	TEGRETOL RETARD TABLETS 200MG	40801	y	
0408010C0BBAFAH	TEGRETOL RETARD TABLETS 400MG	40801	y	
0408010C0BBAEAG	Tegretol Retard TABS 200MG	40801	y	
0408010C0BBAFAH	Tegretol Retard TABS 400MG	40801	y	
0408010C0BBAAAB	TEGRETOL TABLETS 100MG	40801	y	
0408010C0BBABAC	TEGRETOL TABLETS 200MG	40801	y	
0408010C0BBACAD	TEGRETOL TABLETS 400MG	40801	y	
0408010C0BBAAAB	Tegretol TABS 100MG	40801	y	
0408010C0BBABAC	Tegretol TABS 200MG	40801	y	
0408010C0BBAAAB	TEGRETOL-P42 100MG TABLET	40801	y	
0408010C0BBAAAB	Tegretol-P42 100mg tablet	40801	y	
0408010C0BBABAC	Tegretol-P42 200mg tablet	40801	y	
100101040AAAAAA	Tenoxicam  Tablets  20 mg	100101	y	yes_approved
100101040AAAAAA	TENOXICAM TABLETS 20MG	100101	y	yes_approved
100101040AAAAAA	Tenoxicam TABS 20MG	100101	y	yes_approved
100101040AAAAAA	Tenoxicam-P42 20mg tab	100101	y	yes_approved
100101040AAAAAA	TENOXICAM-P42 20MG TAB	100101	y	yes_approved
4070200	Tephine 200microgram sublingual tablets (Sandoz Ltd)	40702	y	yes_approved
1001010T0AAABAB	Tiaprofenic Acid TABS 200MG	100101	y	yes_approved
100302	Tiloket  Gel  2.5 %	100302	n	
0403010N0BCABAE	Tofranil TABS 25MG	40301	n	
4070401	Tolfenamic acid 200mg tablets	40704	y	
0407041U0AAABAB	TOLFENAMIC ACID TABLETS 200MG	40704	y	
0407041U0AAABAB	Tolfenamic Acid TABS 200MG	40704	y	
4080100	Topamax 200mg tablets (Janssen-Cilag Ltd)	40801	n	
4080100	Topamax 25mg tablets (Janssen-Cilag Ltd)	40801	n	
4080100	Topamax 50mg sprinkle capsules (Janssen-Cilag Ltd)	40801	n	
40801	Topamax Sprinkle  Capsules  50 mg	40801	n	
40801	Topamax Sprinkle CAPS 15MG	40801	n	
40801	Topamax Sprinkle CAPS 25MG	40801	n	
40801	Topamax Sprinkle CAPS 50MG	40801	n	
40801	Topiramate  Capsules  15 mg	40801	n	
40801	Topiramate  Capsules  25 mg	40801	n	
40801	Topiramate  Capsules  50 mg	40801	n	
40801	Topiramate  Capsules+e/c pellets  25 mg	40801	n	
40801	Topiramate  Capsules+e/c pellets  50 mg	40801	n	
040801050AAABAB	Topiramate  Tablets  100 mg	40801	n	
040801050AAACAC	Topiramate  Tablets  200 mg	40801	n	
040801050AAADAD	Topiramate  Tablets  25 mg	40801	n	
040801050AAAAAA	Topiramate  Tablets  50 mg	40801	n	
4080100	Topiramate 100mg tablets	40801	n	
4080100	Topiramate 15mg capsules	40801	n	
4080100	Topiramate 200mg tablets	40801	n	
4080100	Topiramate 25mg capsules	40801	n	
4080100	Topiramate 25mg tablets	40801	n	
4070402	Topiramate 25mg tablets	40704	n	
4080100	Topiramate 50mg capsules	40801	n	
4070402	Topiramate 50mg capsules	40704	n	
4070402	Topiramate 50mg tablets	40704	n	
4080100	Topiramate 50mg tablets	40801	n	
40801	Topiramate CAPS 15MG	40801	n	
40801	Topiramate CAPS 25MG	40801	n	
40801	Topiramate CAPS 50MG	40801	n	
4080100	TOPIRAMATE caps 50mg	40801	n	
40801	TOPIRAMATE CAPSULES 15MG	40801	n	
40801	TOPIRAMATE CAPSULES 25MG	40801	n	
40801	TOPIRAMATE CAPSULES 50MG	40801	n	
040801050AAABAB	TOPIRAMATE TABLETS 100MG	40801	n	
040801050AAADAD	TOPIRAMATE TABLETS 25MG	40801	n	
040801050AAAAAA	TOPIRAMATE TABLETS 50MG	40801	n	
040801050AAABAB	Topiramate TABS 100MG	40801	n	
040801050AAACAC	Topiramate TABS 200MG	40801	n	
040801050AAADAD	Topiramate TABS 25MG	40801	n	
040801050AAAAAA	Topiramate TABS 50MG	40801	n	
40701	Tramacet  Tablets  37.5 mg + 325 mg	40701	y	yes_approved
40701	TRAMACET 325MG/37.5MG TABLETS	40701	y	yes_approved
40701	Tramacet 325mg/37.5mg TABS	40701	y	yes_approved
4070200	Tramacet 37.5mg/325mg effervescent tablets (Grunenthal Ltd)	40702	y	yes_approved
4070200	Tramacet 37.5mg/325mg tablets (Grunenthal Ltd)	40702	y	yes_approved
4070200	Tramadol 100mg modified-release capsules	40702	y	yes_approved
4070200	Tramadol 100mg modified-release tablets	40702	y	yes_approved
040702040AAACAC	TRAMADOL 100MG SR TABS	40702	y	yes_approved
4070200	Tramadol 150mg modified-release capsules	40702	y	yes_approved
4070200	Tramadol 200mg modified-release capsules	40702	y	yes_approved
4070200	Tramadol 200mg modified-release tablets	40702	y	yes_approved
4070200	Tramadol 37.5mg / Paracetamol 325mg tablets	40702	y	yes_approved
4070200	Tramadol 50mg capsules	40702	y	yes_approved
040702040AAAAAA	Tramadol 50mg capsules	40702	y	yes_approved
4070200	Tramadol 50mg modified-release capsules	40702	y	yes_approved
4070200	Tramadol 50mg orodispersible tablets sugar free	40702	y	yes_approved
4070200	Tramadol 50mg soluble tablets sugar free	40702	y	yes_approved
40701	Tramadol And Paracetamol  Effervescent Tablets Sugar Free  37.5 mg + 325 mg	40701	y	yes_approved
40701	Tramadol And Paracetamol  Tablets  37.5 mg + 325 mg	40701	y	yes_approved
4070200	TRAMADOL caps 50mg	40702	y	yes_approved
040702040AAAAAA	TRAMADOL CAPSULES 50MG	40702	y	yes_approved
040702040AAAGAG	TRAMADOL CAPSULESS/R 50MG-P42 0	40702	y	yes_approved
040702040AAACAC	TRAMADOL HCL SR 100MG TABS	40702	y	yes_approved
040702040AAAAAA	Tramadol Hydrochloride  Capsules  50 mg	40702	y	yes_approved
040702040AAAHAH	Tramadol Hydrochloride  M/R capsules  100 mg	40702	y	yes_approved
040702040AAAHAH	Tramadol Hydrochloride  M/R Capsules  100 mg	40702	y	yes_approved
040702040AAAIAI	Tramadol Hydrochloride  M/R capsules  150 mg	40702	y	yes_approved
040702040AAAJAJ	Tramadol Hydrochloride  M/R capsules  200 mg	40702	y	yes_approved
040702040AAAJAJ	Tramadol Hydrochloride  M/R Capsules  200 mg	40702	y	yes_approved
040702040AAAGAG	Tramadol Hydrochloride  M/R capsules  50 mg	40702	y	yes_approved
040702040AAAGAG	Tramadol Hydrochloride  M/R Capsules  50 mg	40702	y	yes_approved
040702040AAACAC	Tramadol Hydrochloride  M/R tablets  100 mg	40702	y	yes_approved
040702040AAADAD	Tramadol Hydrochloride  M/R tablets  150 mg	40702	y	yes_approved
040702040AAADAD	Tramadol Hydrochloride  M/R Tablets  150 mg	40702	y	yes_approved
040702040AAAEAE	Tramadol Hydrochloride  M/R tablets  200 mg	40702	y	yes_approved
40702	Tramadol Hydrochloride  M/R tablets  50 mg	40702	y	yes_approved
40702	Tramadol Hydrochloride  M/R tablets  75 mg	40702	y	yes_approved
040702040AAAFAF	Tramadol Hydrochloride  Soluble tablets  Sugar Free 50 mg	40702	y	yes_approved
040702040AAAAAA	Tramadol Hydrochloride CAPS 50MG	40702	y	yes_approved
040702040AAAAAA	TRAMADOL HYDROCHLORIDE CAPSULES 50MG	40702	y	yes_approved
040702040AAAAAA	Tramadol Hydrochloride CAPSULES 50MG	40702	y	yes_approved
4070200	Tramadol Hydrochloride Capsules 50mg	40702	y	yes_approved
040702040AAAKAK	Tramadol Hydrochloride Effervescent Powder Lemon SACH 50MG	40702	y	yes_approved
040702040AAAHAH	Tramadol Hydrochloride Mr CAPS 100MG	40702	y	yes_approved
040702040AAAIAI	Tramadol Hydrochloride Mr CAPS 150MG	40702	y	yes_approved
040702040AAAJAJ	Tramadol Hydrochloride Mr CAPS 200MG	40702	y	yes_approved
040702040AAAGAG	Tramadol Hydrochloride Mr CAPS 50MG	40702	y	yes_approved
040702040AAAHAH	TRAMADOL HYDROCHLORIDE MR CAPSULES 100MG	40702	y	yes_approved
040702040AAAIAI	TRAMADOL HYDROCHLORIDE MR CAPSULES 150MG	40702	y	yes_approved
040702040AAAJAJ	TRAMADOL HYDROCHLORIDE MR CAPSULES 200MG	40702	y	yes_approved
040702040AAAGAG	TRAMADOL HYDROCHLORIDE MR CAPSULES 50MG	40702	y	yes_approved
040702040AAACAC	Tramadol Hydrochloride Mr TABLETS 100MG	40702	y	yes_approved
040702040AAACAC	TRAMADOL HYDROCHLORIDE MR TABLETS 100MG	40702	y	yes_approved
040702040AAADAD	TRAMADOL HYDROCHLORIDE MR TABLETS 150MG	40702	y	yes_approved
040702040AAAEAE	TRAMADOL HYDROCHLORIDE MR TABLETS 200MG	40702	y	yes_approved
40702	TRAMADOL HYDROCHLORIDE MR TABLETS 50MG	40702	y	yes_approved
040702040AAACAC	Tramadol Hydrochloride Mr TABS 100MG	40702	y	yes_approved
040702040AAADAD	Tramadol Hydrochloride Mr TABS 150MG	40702	y	yes_approved
040702040AAAEAE	Tramadol Hydrochloride Mr TABS 200MG	40702	y	yes_approved
40702	Tramadol Hydrochloride Mr TABS 50MG	40702	y	yes_approved
40702	Tramadol Hydrochloride Mr TABS 75MG	40702	y	yes_approved
40702	TRAMADOL HYDROCHLORIDE ORODISPERSIBLE TABLETS 50MG	40702	y	yes_approved
40702	Tramadol Hydrochloride Orodispersible TABS 50MG	40702	y	yes_approved
040702040AAAFAF	TRAMADOL HYDROCHLORIDE SF SOLUBLE TABLETS 50MG	40702	y	yes_approved
040702040AAAFAF	Tramadol Hydrochloride Sf Soluble TABS 50MG	40702	y	yes_approved
040702040AAAEAE	TRAMADOL SR 200MG TABLET	40702	y	yes_approved
040702040AAACAC	Tramadol SR TABS 100MGS	40702	y	yes_approved
040702040AAACAC	TRAMADOL TABLETS 100MG M/R-P42 0	40702	y	yes_approved
040702040AAACAC	TRAMADOL TABLETS 100MG SR	40702	y	yes_approved
040702040AAACAC	TRAMADOL tabs 100mg m/r-P42 0	40702	y	yes_approved
40702	Tramulief Sr  M/R tablets  100 mg	40702	y	yes_approved
40702	Transtec  Transdermal patches  52.5 micrograms/hour	40702	y	yes_approved
40702	Transtec  Transdermal patches  70 micrograms/hour	40702	y	yes_approved
40702	TRANSTEC 35 MICROGRAMS/HOUR PATCH	40702	y	yes_approved
40702	TRANSTEC 52.5 MICROGRAMS/HOUR PATCH	40702	y	yes_approved
40702	Transtec 52.5 Micrograms/Hour PATCH	40702	y	yes_approved
40702	Transtec 70 Micrograms/Hour PATCH	40702	y	yes_approved
1003020T0BBAAAA	Transvasin Heat  Rub (Cream)	100302	n	
1003020T0BBABA0	Transvasin Heat  Spray application	100302	n	
1003020T0BBABA0	Transvasin Heat 125ml SPRAY	100302	n	
1003020T0BBABA0	TRANSVASIN HEAT 125ML SPRAY	100302	n	
1003020T0BBAAAA	TRANSVASIN HEAT RUB	100302	n	
1003020T0BBAAAA	Transvasin Heat RUB	100302	n	
1003020M0BBABAB	Traxam  Foam  3.17 %	100302	n	
1003020M0BBAAAA	Traxam  Gel  3 %	100302	n	
10030250	Traxam 3% gel (AMCo)	100302	n	
10030250	Traxam 3% gel (Mercury Pharma Group Ltd)	100302	n	
1003020M0BBABAB	Traxam FOAM	100302	n	
1003020M0BBABAB	TRAXAM FOAM	100302	n	
1003020M0BBAAAA	TRAXAM GEL 3%	100302	n	
1003020M0BBAAAA	Traxam GEL 3%	100302	n	
0403010X0AAADAD	TRAZADONE 150MG TABS	40301	n	
0403010X0AAADAD	TRAZADONE CAPSULES 150MGM	40301	n	
4030100	Trazodone 100mg capsules	40301	n	
4030100	Trazodone 150mg tablets	40301	n	
0403010X0AAAAAA	TRAZODONE 50MG CAP	40301	n	
4030100	Trazodone 50mg capsules	40301	n	
4030100	Trazodone 50mg/5ml oral solution sugar free	40301	n	
0403010X0AAAAAA	TRAZODONE CAPSULES 50MG	40301	n	
0403010X0AAABAB	Trazodone Hydrochloride  Capsules  100 mg	40301	n	
0403010X0AAAAAA	Trazodone Hydrochloride  Capsules  50 mg	40301	n	
0403010X0AAAFAF	Trazodone Hydrochloride  Liquid  Sugar Free 50 mg/5 ml	40301	n	
0403010X0AAAEAE	Trazodone Hydrochloride  M/R tablets  150 mg	40301	n	
0403010X0AAAFAF	Trazodone Hydrochloride  Oral Solution  Sugar Free  50 mg/5 ml	40301	n	
0403010X0AAADAD	Trazodone Hydrochloride  Tablets  150 mg	40301	n	
0403010X0AAABAB	Trazodone Hydrochloride CAPS 100MG	40301	n	
0403010X0AAAAAA	Trazodone Hydrochloride CAPS 50MG	40301	n	
0403010X0AAABAB	TRAZODONE HYDROCHLORIDE CAPSULES 100MG	40301	n	
0403010X0AAAAAA	TRAZODONE HYDROCHLORIDE CAPSULES 50MG	40301	n	
0403010X0AAAEAE	TRAZODONE HYDROCHLORIDE MR TABLETS 150MG	40301	n	
0403010X0AAAEAE	Trazodone Hydrochloride Mr TABS 150MG	40301	n	
0403010X0AAAAAA	Trazodone Hydrochloride Non Tariff CAPS 50MG	40301	n	
0403010X0AAAAAA	TRAZODONE HYDROCHLORIDE NON TARIFF CAPSULES 50MG	40301	n	
0403010X0AAAFAF	Trazodone Hydrochloride Sf LIQ 50MG/5ML	40301	n	
0403010X0AAAFAF	TRAZODONE HYDROCHLORIDE SF LIQ 50MG/5ML	40301	n	
0403010X0AAADAD	TRAZODONE HYDROCHLORIDE TABLETS 150MG	40301	n	
0403010X0AAADAD	Trazodone Hydrochloride TABLETS 150MG	40301	n	
0403010X0AAADAD	Trazodone Hydrochloride TABS 150MG	40301	n	
0403010Y0AAAAAA	Trimipramine  Capsules  50 mg	40301	n	
0403010Y0AAACAC	Trimipramine  Tablets  25 mg	40301	n	
4030100	Trimipramine 50mg capsules	40301	n	
0403010Y0AAAAAA	Trimipramine Maleate CAPS 50MG	40301	n	
0403010Y0AAACAC	TRIMIPRAMINE MALEATE TABLETS 25MG	40301	n	
0403010Y0AAABAB	Trimipramine Maleate TABS 10MG	40301	n	
0403010Y0AAACAC	Trimipramine Maleate TABS 25MG	40301	n	
0403010B0BIABA9	Triptafen M TABS	40301	n	
0403010B0BIAAA8	Triptafen TABS	40301	n	
0403010B0BEAAAC	Tryptizol  Capsules  75 mg	40301	y	
0403010B0BEABAG	Tryptizol-P42 10mg tablet	40301	y	
40304	Tryptophan  Capsules  500 mg	40304	n	
4030400	Tryptophan 500mg capsules	40304	n	
0407010F0BEAAAD	Tylex  Capsules	40701	y	yes_approved
4070200	Tylex 30mg/500mg capsules (UCB Pharma Ltd)	40702	y	yes_approved
0407010F0BEAAAD	TYLEX CAPS	40701	y	yes_approved
0407010F0BEAAAD	Tylex CAPS	40701	y	yes_approved
0407010F0BEAAAD	TYLEX CAPSULE	40701	y	yes_approved
0407010F0BEABAF	TYLEX EFFERVESCENT TABLETS	40701	y	yes_approved
0407010F0BEAAAD	Tylex-P42 capsule	40701	y	yes_approved
0407010F0BEAAAD	TYLEX-P42 CAPSULE	40701	y	yes_approved
100101	VALDECOXIB TABLETS 10 MG	100101	y	yes_approved
100101	VALDECOXIB TABLETS 10MG	100101	y	yes_approved
100101	VALDECOXIB TABLETS 20MG	100101	y	yes_approved
100101	Valdecoxib TABS 10MG	100101	y	yes_approved
100101	Valdecoxib TABS 20MG	100101	y	yes_approved
040801020AAACAC	Valproic Acid  E/c capsules  500 mg	40801	n	
4080100	Valproic acid 500mg gastro-resistant capsules	40801	n	
4030400	Venlablue XL 150mg capsules (Bluefish Pharmaceuticals AB)	40304	y	
4030400	Venlablue XL 37.5mg capsules (Bluefish Pharmaceuticals AB)	40304	y	
4030400	Venlablue XL 75mg capsules (Bluefish Pharmaceuticals AB)	40304	y	
40304	Venlafaxine  M/R capsules  225 mg	40304	y	
40304	Venlafaxine  M/R capsules  37.5 mg	40304	y	
40304	Venlafaxine  M/R tablets  150 mg	40304	y	
40304	Venlafaxine  M/R tablets  225 mg	40304	y	
40304	Venlafaxine  M/R tablets  37.5 mg	40304	y	
40304	Venlafaxine  M/R tablets  75 mg	40304	y	
40304	venlafaxine  xl TABS 75mg	40304	y	
4030400	Venlafaxine 150mg modified-release capsules	40304	y	
4030400	Venlafaxine 150mg modified-release tablets	40304	y	
4030400	Venlafaxine 225mg modified-release capsules	40304	y	
4030400	Venlafaxine 225mg modified-release tablets	40304	y	
4030400	Venlafaxine 37.5mg modified-release capsules	40304	y	
4030400	Venlafaxine 37.5mg modified-release tablets	40304	y	
4030400	Venlafaxine 37.5mg tablets	40304	y	
4030400	Venlafaxine 75mg modified-release capsules	40304	y	
4030400	Venlafaxine 75mg modified-release tablets	40304	y	
4030400	Venlafaxine 75mg tablets	40304	y	
40304	VENLAFAXINE MR TABLETS 150MG	40304	y	
40304	VENLAFAXINE MR TABLETS 75MG	40304	y	
40304	Venlafaxine Mr TABS 150MG	40304	y	
40304	Venlafaxine Mr TABS 225MG	40304	y	
40304	Venlafaxine Mr TABS 75MG	40304	y	
4030400	VENLAFAXINE tabs 37.5mg	40304	y	
4030400	VENLAFAXINE tabs 75mg	40304	y	
40304	VENLAFAXINE XL 75 MG TAB	40304	y	
40304	venlafaxine XL TABS 75mg	40304	y	
40304	VENLAFAXINE XL TABS 75MG TAB	40304	y	
40304	Venlalic Xl  M/R tablets  150 mg	40304	y	
40304	Venlalic Xl  M/R tablets  225 mg	40304	y	
40304	Venlalic Xl  M/R tablets  75 mg	40304	y	
4030400	Venlalic XL 150mg tablets (Dallas Burston Ashbourne Ltd)	40304	y	
4030400	Venlalic XL 150mg tablets (DB Ashbourne Ltd)	40304	y	
4030400	Venlalic XL 150mg tablets (Ethypharm UK Ltd)	40304	y	
4030400	Venlalic XL 225mg tablets (DB Ashbourne Ltd)	40304	y	
4030400	Venlalic XL 37.5mg tablets (Dallas Burston Ashbourne Ltd)	40304	y	
